id_pagamento,id_pedido,valor_pago,data_pagamento,metodo_pagamento
3395,770,476.3,2023-08-10,Cartão de Débito
3396,8681,797.14,2024-07-04,Cartão de Débito
3397,1260,163.53,2022-07-19,Pix
3398,9594,256.05,2024-09-08,Pix
3399,2826,365.7,2023-12-12,Cartão de Débito
3400,5276,1851.85,2022-02-04,Pix
3401,3295,49.58,2023-06-15,Pix
3402,245,1945.32,2024-09-02,Cartão de Débito
3403,416,1706.75,2023-08-14,Cartão de Débito
3404,2670,970.73,2023-01-06,Cartão de Crédito
3405,521,611.18,2023-04-25,Cartão de Débito
3406,4708,1518.08,2022-05-26,Cartão de Crédito
3407,985,1738.07,2023-09-05,Cartão de Crédito
3408,6940,1768.59,2024-10-04,Cartão de Débito
3409,8056,360.36,2023-10-30,Cartão de Crédito
3410,2668,1020.72,2022-01-04,Cartão de Débito
3411,7812,1332.16,2024-09-18,Boleto
3412,1521,1587.92,2024-07-18,Cartão de Débito
3413,890,191.44,2024-07-22,Cartão de Débito
3414,7696,1903.36,2024-10-25,Cartão de Crédito
3415,4246,1055.22,2024-02-10,Boleto
3416,428,843.55,2024-05-12,Boleto
3417,670,1264.9,2022-08-21,Cartão de Débito
3418,7588,1683.57,2024-10-14,Cartão de Crédito
3419,9859,194.9,2022-06-20,Pix
3420,5183,1359.16,2024-01-26,Boleto
3421,1180,905.6,2022-01-04,Pix
3422,8604,956.02,2023-10-30,Cartão de Crédito
3423,8135,31.0,2022-02-21,Pix
3424,8929,614.81,2024-02-28,Cartão de Débito
3425,5058,680.4,2024-07-01,Pix
3426,8430,1147.58,2023-01-10,Cartão de Crédito
3427,3214,1871.95,2023-07-09,Pix
3428,4376,84.33,2024-03-19,Pix
3429,2524,645.28,2022-09-23,Cartão de Débito
3430,5053,97.13,2023-06-24,Boleto
3431,3476,1208.14,2022-08-31,Cartão de Débito
3432,4982,208.68,2024-10-02,Cartão de Débito
3433,8186,972.4,2022-11-20,Boleto
3434,1949,1419.05,2023-12-21,Boleto
3435,3711,208.35,2024-01-02,Cartão de Crédito
3436,6103,1244.14,2023-12-11,Pix
3437,1779,487.2,2023-10-26,Cartão de Débito
3438,9965,1374.05,2021-12-30,Cartão de Débito
3439,1710,665.46,2022-07-26,Pix
3440,8796,143.42,2023-10-10,Cartão de Crédito
3441,3975,271.28,2023-08-29,Pix
3442,4656,473.42,2024-06-19,Cartão de Débito
3443,761,1537.57,2023-10-02,Cartão de Débito
3444,7362,1862.5,2022-04-05,Cartão de Crédito
3445,6617,1732.68,2024-02-29,Boleto
3446,1752,290.56,2023-01-02,Boleto
3447,881,390.61,2024-08-24,Boleto
3448,393,1067.25,2024-07-15,Pix
3449,7230,1969.15,2024-09-06,Pix
3450,5849,1011.96,2022-06-17,Pix
3451,4178,930.32,2024-05-30,Boleto
3452,4184,1361.96,2023-08-18,Pix
3453,2384,23.0,2023-04-17,Cartão de Débito
3454,4339,1733.11,2024-08-27,Cartão de Débito
3455,2697,1590.57,2023-05-23,Pix
3456,3212,718.13,2023-05-18,Cartão de Débito
3457,3820,880.1,2024-06-05,Boleto
3458,5020,103.67,2022-05-13,Cartão de Crédito
3459,1917,705.75,2022-11-12,Boleto
3460,5707,686.99,2024-10-04,Pix
3461,1647,1720.9,2021-12-05,Cartão de Débito
3462,7831,101.92,2021-12-10,Cartão de Débito
3463,1428,589.71,2023-04-09,Boleto
3464,1285,1804.82,2023-06-23,Boleto
3465,4901,1685.23,2023-11-15,Cartão de Débito
3466,5240,561.14,2023-05-26,Pix
3467,5291,873.62,2024-02-07,Pix
3468,5167,1028.75,2024-05-08,Boleto
3469,6774,825.36,2024-03-09,Cartão de Crédito
3470,7231,1368.98,2022-02-22,Pix
3471,2244,1743.69,2024-03-08,Boleto
3472,5878,628.24,2024-09-01,Cartão de Crédito
3473,8402,1098.84,2024-11-13,Cartão de Débito
3474,3613,1863.43,2024-07-20,Cartão de Débito
3475,2518,1067.77,2023-06-24,Boleto
3476,5174,1244.07,2024-10-19,Pix
3477,8696,32.54,2024-02-21,Boleto
3478,8520,1359.89,2024-03-03,Cartão de Crédito
3479,3106,80.05,2022-11-19,Cartão de Débito
3480,8026,74.93,2024-07-19,Boleto
3481,3945,707.02,2022-04-10,Cartão de Crédito
3482,5111,1498.15,2023-11-16,Cartão de Crédito
3483,4361,321.25,2022-09-10,Cartão de Débito
3484,6286,241.31,2024-07-30,Pix
3485,6466,329.43,2022-10-21,Cartão de Débito
3486,9730,1689.51,2023-12-14,Cartão de Crédito
3487,1955,1048.1,2023-11-20,Cartão de Débito
3488,1612,1136.82,2024-03-05,Cartão de Crédito
3489,9933,609.92,2022-06-25,Cartão de Débito
3490,5002,826.83,2023-10-15,Boleto
3491,8939,1623.84,2024-11-10,Pix
3492,9507,344.25,2024-11-17,Pix
3493,5167,1030.32,2022-10-06,Cartão de Crédito
3494,7026,1272.62,2022-07-01,Pix
3495,5024,1810.12,2023-09-01,Cartão de Débito
3496,8524,1045.82,2023-10-19,Cartão de Débito
3497,5444,1739.62,2023-09-02,Cartão de Débito
3498,2334,1771.21,2024-01-29,Boleto
3499,6427,1389.51,2023-01-24,Cartão de Débito
3500,8088,283.86,2024-10-10,Cartão de Crédito
3501,8591,290.05,2024-08-11,Boleto
3502,500,1716.43,2024-06-24,Pix
3503,4627,1899.42,2023-03-01,Cartão de Débito
3504,9117,190.05,2023-01-07,Cartão de Débito
3505,1470,1017.72,2022-10-10,Cartão de Crédito
3506,6618,1249.76,2024-07-15,Cartão de Débito
3507,606,1713.23,2021-12-16,Pix
3508,5737,1680.58,2022-11-07,Boleto
3509,449,1646.84,2023-09-25,Pix
3510,4519,150.75,2023-06-22,Boleto
3511,5227,1863.53,2024-11-29,Pix
3512,6734,1624.28,2024-01-26,Pix
3513,3787,1250.45,2024-01-20,Cartão de Crédito
3514,1326,109.12,2022-11-04,Cartão de Débito
3515,274,1380.54,2023-06-02,Cartão de Crédito
3516,6419,1427.47,2021-12-12,Pix
3517,7742,482.83,2023-07-25,Cartão de Crédito
3518,988,1667.35,2024-04-24,Cartão de Crédito
3519,3723,1722.5,2022-10-27,Cartão de Débito
3520,8959,877.13,2024-05-21,Boleto
3521,6916,1384.2,2024-10-18,Cartão de Crédito
3522,8469,1635.13,2024-10-14,Cartão de Débito
3523,302,1968.94,2024-04-14,Cartão de Crédito
3524,4450,1501.74,2024-07-17,Pix
3525,9059,762.96,2024-02-03,Boleto
3526,4159,1679.52,2024-04-02,Pix
3527,2501,1935.16,2023-11-26,Boleto
3528,7964,571.8,2022-09-10,Cartão de Débito
3529,9578,1698.44,2022-05-19,Cartão de Débito
3530,9541,1700.98,2022-09-08,Pix
3531,4691,784.06,2022-07-15,Pix
3532,6692,700.84,2024-05-12,Cartão de Crédito
3533,8582,1994.45,2023-11-20,Boleto
3534,1390,1312.75,2022-09-19,Cartão de Crédito
3535,3577,1302.7,2024-03-22,Boleto
3536,3094,254.13,2022-02-19,Cartão de Débito
3537,1393,1723.28,2024-10-28,Boleto
3538,3046,1985.57,2024-04-29,Boleto
3539,5097,1201.39,2023-09-14,Pix
3540,431,1534.02,2024-01-12,Cartão de Crédito
3541,1264,1709.06,2023-04-19,Cartão de Débito
3542,7035,1603.97,2022-05-05,Cartão de Débito
3543,2047,1902.46,2022-02-20,Cartão de Crédito
3544,321,866.02,2024-06-30,Cartão de Crédito
3545,7664,1093.12,2023-05-01,Boleto
3546,4431,110.7,2022-09-06,Cartão de Crédito
3547,626,64.82,2021-12-03,Cartão de Débito
3548,2122,782.03,2023-07-30,Pix
3549,9885,1691.9,2024-09-11,Boleto
3550,6796,1611.33,2022-03-13,Pix
3551,8774,1380.68,2022-03-29,Cartão de Crédito
3552,9646,1096.73,2022-10-21,Boleto
3553,5313,1770.16,2023-12-04,Cartão de Débito
3554,1479,311.35,2024-05-13,Cartão de Débito
3555,9974,962.4,2024-03-02,Pix
3556,4811,1115.14,2023-03-02,Boleto
3557,1080,848.19,2023-05-01,Cartão de Débito
3558,1439,911.12,2022-03-09,Boleto
3559,972,271.36,2024-02-06,Cartão de Crédito
3560,4582,1665.22,2024-01-25,Boleto
3561,3083,1293.73,2024-09-21,Cartão de Crédito
3562,3031,1484.24,2024-02-29,Pix
3563,5108,1502.28,2023-08-30,Boleto
3564,1331,1564.69,2024-04-10,Cartão de Débito
3565,7901,750.92,2023-01-10,Boleto
3566,460,183.09,2021-12-20,Boleto
3567,3464,1792.31,2024-04-15,Pix
3568,6926,1552.91,2021-12-05,Boleto
3569,4507,502.32,2022-07-19,Cartão de Crédito
3570,1140,623.83,2022-11-25,Boleto
3571,3039,492.3,2022-06-27,Cartão de Débito
3572,6981,971.18,2024-07-17,Pix
3573,8794,1458.3,2023-11-04,Pix
3574,957,199.59,2022-03-23,Pix
3575,5317,1595.86,2024-01-01,Pix
3576,6497,1546.99,2022-02-27,Cartão de Débito
3577,7326,1598.08,2024-04-23,Pix
3578,470,405.79,2022-02-24,Cartão de Crédito
3579,7356,1765.79,2022-06-17,Cartão de Débito
3580,3355,958.38,2022-07-28,Cartão de Débito
3581,2522,903.81,2023-10-28,Cartão de Débito
3582,120,1782.74,2022-07-04,Cartão de Crédito
3583,5339,717.85,2022-11-01,Cartão de Débito
3584,3660,928.47,2024-10-31,Cartão de Crédito
3585,1671,1869.14,2024-07-22,Cartão de Crédito
3586,7634,1521.45,2023-01-13,Boleto
3587,4986,558.55,2024-01-11,Pix
3588,675,922.14,2024-10-26,Pix
3589,8616,1778.73,2024-06-08,Cartão de Débito
3590,9786,488.31,2024-06-22,Cartão de Débito
3591,7214,1106.43,2024-05-13,Boleto
3592,6414,175.65,2023-04-01,Cartão de Débito
3593,20,1868.72,2024-08-05,Cartão de Crédito
3594,1727,1056.28,2021-12-08,Pix
3595,204,1176.97,2024-11-19,Boleto
3596,4874,620.01,2024-11-23,Cartão de Crédito
3597,1265,1275.42,2023-09-03,Cartão de Crédito
3598,9024,1502.94,2024-07-31,Cartão de Crédito
3599,2016,1667.82,2023-10-23,Pix
3600,4580,1067.45,2022-01-23,Cartão de Débito
3601,6513,375.77,2024-10-16,Pix
3602,1727,143.17,2022-06-09,Cartão de Crédito
3603,1500,370.48,2023-04-29,Boleto
3604,3044,1635.74,2024-11-13,Cartão de Crédito
3605,9685,1199.81,2023-08-19,Pix
3606,6719,505.72,2023-03-04,Pix
3607,7337,1393.5,2024-08-08,Cartão de Crédito
3608,3651,1397.1,2022-09-05,Cartão de Crédito
3609,66,1135.93,2023-12-18,Cartão de Crédito
3610,8800,784.82,2022-10-03,Cartão de Débito
3611,6040,1581.73,2023-08-01,Pix
3612,2948,1275.17,2024-08-10,Pix
3613,2362,745.22,2024-05-03,Cartão de Débito
3614,215,1808.31,2023-07-27,Cartão de Débito
3615,7278,1562.4,2024-01-09,Pix
3616,8928,1300.9,2022-02-20,Cartão de Crédito
3617,8797,922.31,2023-11-15,Cartão de Débito
3618,1664,178.39,2024-08-27,Pix
3619,2368,1429.01,2023-04-24,Boleto
3620,7820,1764.56,2023-10-20,Cartão de Débito
3621,2601,1240.78,2023-04-22,Pix
3622,820,708.73,2023-11-05,Cartão de Débito
3623,6800,309.07,2024-09-29,Boleto
3624,4561,253.93,2021-12-18,Boleto
3625,5582,1862.09,2021-12-06,Boleto
3626,8203,216.13,2023-11-10,Cartão de Crédito
3627,3974,576.64,2022-04-28,Cartão de Crédito
3628,5931,1028.94,2022-07-11,Cartão de Débito
3629,5557,989.1,2024-03-20,Cartão de Crédito
3630,3222,404.35,2022-03-01,Cartão de Débito
3631,4106,517.19,2024-11-23,Cartão de Débito
3632,856,922.0,2024-03-04,Pix
3633,7090,1957.67,2022-05-11,Boleto
3634,1369,1614.89,2024-11-28,Boleto
3635,1407,209.42,2021-12-14,Cartão de Crédito
3636,6409,730.07,2023-07-29,Pix
3637,6395,1840.53,2024-06-14,Boleto
3638,1999,431.15,2022-01-10,Pix
3639,8367,365.07,2022-07-18,Cartão de Crédito
3640,307,300.73,2023-07-24,Boleto
3641,7966,912.13,2024-08-15,Pix
3642,3575,1252.02,2024-08-25,Cartão de Crédito
3643,8242,1478.4,2024-07-08,Cartão de Crédito
3644,7816,1797.26,2022-08-03,Pix
3645,8137,29.78,2023-08-13,Pix
3646,6726,1693.07,2022-01-10,Pix
3647,8843,1001.36,2023-07-27,Boleto
3648,7415,309.21,2022-03-10,Boleto
3649,4892,1641.95,2023-07-17,Cartão de Crédito
3650,5871,1222.42,2022-11-18,Cartão de Débito
3651,918,350.46,2022-02-11,Cartão de Crédito
3652,4902,1621.9,2024-09-08,Pix
3653,9675,1524.97,2024-06-04,Cartão de Débito
3654,1259,940.34,2022-10-08,Pix
3655,2059,1639.35,2024-02-02,Cartão de Crédito
3656,3522,1450.73,2022-09-28,Cartão de Crédito
3657,8447,1722.92,2022-12-26,Cartão de Débito
3658,1109,1602.17,2022-02-16,Cartão de Crédito
3659,1079,1720.18,2024-10-26,Cartão de Crédito
3660,2595,235.06,2022-11-11,Boleto
3661,213,1334.63,2023-12-06,Cartão de Débito
3662,651,304.06,2022-12-12,Pix
3663,1634,320.0,2023-01-19,Boleto
3664,732,1678.92,2022-05-07,Boleto
3665,8511,699.98,2024-04-19,Cartão de Débito
3666,8278,1492.0,2024-07-08,Cartão de Débito
3667,7229,1037.63,2024-08-10,Pix
3668,5101,1744.84,2022-05-15,Cartão de Crédito
3669,9577,1469.2,2022-05-03,Cartão de Débito
3670,9331,1927.67,2022-05-02,Cartão de Débito
3671,5122,1945.88,2022-03-09,Pix
3672,2065,1531.56,2023-04-29,Cartão de Débito
3673,9284,1426.12,2022-02-28,Pix
3674,6829,248.63,2023-12-27,Cartão de Débito
3675,4820,355.65,2022-04-26,Pix
3676,7933,1604.88,2022-05-27,Cartão de Crédito
3677,6976,459.7,2024-02-21,Cartão de Crédito
3678,6524,1829.22,2024-01-18,Cartão de Débito
3679,4054,1128.18,2022-10-17,Pix
3680,3017,1191.16,2023-04-21,Boleto
3681,6821,1638.26,2022-07-11,Boleto
3682,4312,1423.23,2022-10-11,Cartão de Crédito
3683,8811,1128.8,2022-10-20,Boleto
3684,7739,942.76,2023-01-06,Cartão de Crédito
3685,6,839.55,2022-05-19,Pix
3686,8185,1883.65,2022-06-23,Boleto
3687,3036,37.61,2023-04-12,Cartão de Débito
3688,2587,1900.61,2022-01-11,Boleto
3689,8529,141.81,2022-01-27,Pix
3690,7258,1523.63,2022-02-20,Boleto
3691,8362,921.88,2023-08-15,Cartão de Débito
3692,9135,551.58,2023-09-10,Boleto
3693,1658,1885.58,2022-07-25,Cartão de Crédito
3694,3289,878.69,2022-01-06,Boleto
3695,3253,801.52,2024-03-19,Boleto
3696,9581,109.87,2022-02-08,Boleto
3697,7523,25.02,2022-06-02,Pix
3698,575,209.43,2023-10-09,Cartão de Crédito
3699,3147,550.38,2022-10-09,Cartão de Débito
3700,8171,577.1,2022-07-23,Pix
3701,9720,1635.63,2023-01-30,Cartão de Débito
3702,7272,658.51,2022-12-25,Boleto
3703,8721,1296.24,2024-02-04,Pix
3704,6644,443.8,2022-09-24,Pix
3705,5718,583.92,2024-11-11,Cartão de Crédito
3706,556,1809.33,2024-05-27,Pix
3707,318,955.54,2022-03-23,Boleto
3708,2732,304.02,2022-06-21,Cartão de Crédito
3709,7831,697.94,2024-08-01,Cartão de Crédito
3710,667,299.81,2023-08-14,Boleto
3711,4794,1579.52,2023-02-20,Cartão de Crédito
3712,4900,1365.79,2024-01-03,Pix
3713,9660,1413.45,2024-11-21,Cartão de Débito
3714,4439,1011.31,2022-04-15,Cartão de Crédito
3715,8472,412.97,2023-12-06,Cartão de Crédito
3716,7648,715.14,2023-10-30,Pix
3717,9262,438.63,2021-12-03,Boleto
3718,3622,1299.19,2022-01-17,Cartão de Crédito
3719,3363,1477.4,2023-05-16,Cartão de Crédito
3720,7564,368.85,2022-07-21,Cartão de Crédito
3721,8616,1493.79,2024-05-20,Pix
3722,6941,144.45,2023-01-22,Cartão de Débito
3723,7205,911.34,2024-04-11,Pix
3724,1021,541.9,2023-10-02,Boleto
3725,3362,277.77,2023-10-11,Boleto
3726,5770,1444.78,2022-08-13,Cartão de Crédito
3727,8383,855.92,2024-10-05,Pix
3728,5563,1329.7,2022-01-01,Cartão de Crédito
3729,6117,1650.12,2022-12-16,Boleto
3730,8041,883.75,2023-01-15,Pix
3731,6110,971.61,2023-09-08,Cartão de Débito
3732,9784,305.33,2024-08-21,Cartão de Crédito
3733,3460,1113.28,2022-06-22,Cartão de Débito
3734,8989,541.64,2024-11-03,Cartão de Débito
3735,3369,1085.25,2022-06-17,Pix
3736,890,559.84,2024-07-20,Pix
3737,1015,1461.25,2024-01-19,Cartão de Débito
3738,2712,72.79,2024-01-15,Boleto
3739,6601,1630.57,2022-04-19,Cartão de Débito
3740,1355,923.37,2023-12-27,Pix
3741,3480,1784.25,2024-04-20,Cartão de Débito
3742,4858,914.74,2023-06-21,Boleto
3743,135,1830.3,2024-01-12,Pix
3744,3557,574.11,2024-04-12,Cartão de Débito
3745,4256,1128.35,2022-08-09,Cartão de Débito
3746,7232,1249.81,2024-04-27,Pix
3747,2938,1351.42,2022-04-03,Cartão de Débito
3748,3004,628.28,2022-12-19,Pix
3749,6896,436.38,2024-04-19,Cartão de Crédito
3750,3767,1668.37,2024-05-25,Cartão de Crédito
3751,9193,82.39,2022-02-28,Cartão de Débito
3752,5555,135.03,2023-05-18,Cartão de Débito
3753,5183,957.86,2023-02-22,Boleto
3754,2019,459.6,2023-04-27,Cartão de Débito
3755,9051,1935.74,2024-03-09,Pix
3756,3001,1117.43,2023-08-08,Pix
3757,6169,1718.88,2024-09-25,Cartão de Débito
3758,434,402.25,2023-03-04,Boleto
3759,3726,1155.69,2023-08-20,Pix
3760,1187,1030.11,2024-07-08,Cartão de Crédito
3761,1912,1645.51,2023-04-24,Cartão de Débito
3762,2664,818.94,2023-07-21,Boleto
3763,2001,1318.88,2022-08-07,Cartão de Crédito
3764,7530,1154.3,2022-05-19,Boleto
3765,8470,268.08,2022-12-17,Cartão de Débito
3766,5075,1994.86,2024-07-04,Cartão de Crédito
3767,2406,781.7,2022-04-11,Cartão de Crédito
3768,3946,1535.93,2024-07-10,Cartão de Débito
3769,8956,1382.27,2022-12-20,Cartão de Crédito
3770,6578,1746.32,2023-12-22,Pix
3771,5687,1174.22,2022-08-04,Cartão de Débito
3772,7081,615.91,2023-02-10,Pix
3773,1822,403.24,2023-08-22,Cartão de Débito
3774,5122,1667.19,2024-11-14,Cartão de Crédito
3775,1470,862.95,2023-04-17,Cartão de Crédito
3776,1354,1825.19,2022-09-02,Boleto
3777,6728,1756.89,2022-11-19,Boleto
3778,1658,1612.7,2023-08-18,Pix
3779,8934,1058.23,2021-12-01,Pix
3780,5081,748.11,2024-10-12,Pix
3781,1764,1825.37,2023-04-29,Pix
3782,2978,1910.39,2023-08-27,Cartão de Débito
3783,1690,97.24,2022-02-25,Boleto
3784,8328,431.49,2022-11-11,Boleto
3785,4885,1350.31,2022-02-08,Cartão de Débito
3786,9122,852.86,2022-09-18,Pix
3787,686,1609.76,2024-02-19,Cartão de Crédito
3788,1688,1392.78,2022-01-19,Cartão de Débito
3789,3635,1271.65,2022-12-29,Cartão de Débito
3790,3402,1700.61,2021-12-12,Cartão de Débito
3791,6989,804.76,2023-06-08,Pix
3792,7270,1587.45,2023-08-03,Cartão de Crédito
3793,67,844.18,2024-09-06,Boleto
3794,2634,1783.62,2023-01-28,Cartão de Débito
3795,1437,264.2,2024-08-02,Cartão de Débito
3796,898,509.22,2024-10-17,Boleto
3797,8669,1121.61,2022-09-13,Cartão de Crédito
3798,7877,443.92,2022-11-29,Boleto
3799,4909,1117.25,2022-03-02,Cartão de Crédito
3800,2436,1520.22,2022-07-13,Cartão de Crédito
3801,3905,56.03,2022-10-03,Boleto
3802,8470,894.27,2022-03-21,Cartão de Crédito
3803,5170,1434.58,2022-10-07,Boleto
3804,4803,1326.47,2021-12-17,Pix
3805,8620,1870.11,2023-05-04,Cartão de Débito
3806,5429,1206.66,2024-03-16,Cartão de Débito
3807,8684,54.57,2022-08-13,Boleto
3808,5903,356.15,2023-06-19,Cartão de Crédito
3809,5848,589.92,2023-10-27,Cartão de Crédito
3810,1173,952.5,2023-09-21,Cartão de Débito
3811,6300,1009.22,2024-03-08,Pix
3812,1757,1846.34,2024-01-21,Pix
3813,4475,189.02,2022-05-11,Cartão de Crédito
3814,8270,1376.11,2024-07-09,Pix
3815,5999,1208.01,2023-12-17,Boleto
3816,8596,1255.83,2023-10-27,Pix
3817,5849,871.35,2024-03-13,Boleto
3818,7459,1340.49,2023-03-11,Pix
3819,3663,1716.65,2022-04-28,Boleto
3820,7259,389.77,2023-08-17,Cartão de Débito
3821,3905,156.88,2021-12-28,Cartão de Crédito
3822,4811,1237.49,2023-12-21,Boleto
3823,677,1797.89,2022-05-25,Boleto
3824,6262,1452.64,2024-03-21,Boleto
3825,2718,1457.24,2022-08-24,Pix
3826,9699,950.1,2023-07-17,Boleto
3827,1391,653.74,2023-08-20,Boleto
3828,8227,1429.64,2024-05-31,Cartão de Débito
3829,8076,1731.76,2023-02-10,Boleto
3830,1019,1895.59,2022-05-11,Cartão de Crédito
3831,593,1555.16,2024-05-19,Boleto
3832,8147,1103.18,2024-05-22,Boleto
3833,2787,705.39,2023-11-21,Cartão de Crédito
3834,7019,1984.16,2024-09-20,Cartão de Débito
3835,134,527.23,2023-09-12,Pix
3836,51,516.34,2022-02-20,Boleto
3837,4914,842.66,2024-01-01,Cartão de Débito
3838,6378,1442.75,2023-07-03,Pix
3839,3354,926.52,2023-08-10,Cartão de Débito
3840,5368,766.1,2022-05-11,Pix
3841,2739,575.52,2024-08-05,Cartão de Crédito
3842,7368,281.89,2023-10-18,Cartão de Débito
3843,6327,1050.14,2022-06-17,Pix
3844,6880,850.05,2023-02-04,Cartão de Crédito
3845,6906,838.69,2023-11-26,Boleto
3846,5143,852.86,2022-09-01,Cartão de Crédito
3847,2569,1940.12,2022-04-04,Cartão de Débito
3848,5534,147.98,2022-08-27,Cartão de Débito
3849,1297,1064.53,2022-06-02,Cartão de Débito
3850,7802,827.01,2024-11-05,Cartão de Crédito
3851,820,738.62,2024-07-03,Pix
3852,7376,1893.69,2023-10-12,Pix
3853,4429,300.26,2024-08-23,Cartão de Crédito
3854,3451,1876.37,2024-08-04,Pix
3855,7047,728.94,2024-10-11,Cartão de Crédito
3856,3888,473.95,2024-01-27,Cartão de Crédito
3857,3291,858.07,2023-07-30,Pix
3858,3226,789.67,2022-02-07,Cartão de Crédito
3859,1374,337.28,2022-11-02,Pix
3860,2495,1318.02,2022-12-03,Cartão de Crédito
3861,3258,1456.72,2024-07-13,Boleto
3862,8049,421.36,2022-07-12,Cartão de Débito
3863,4213,1434.18,2023-08-09,Cartão de Débito
3864,8383,1404.26,2024-02-27,Boleto
3865,2338,999.31,2023-10-22,Pix
3866,5588,730.65,2023-05-12,Cartão de Débito
3867,2294,1991.63,2021-12-29,Pix
3868,1596,66.71,2024-01-06,Cartão de Débito
3869,9490,1999.09,2022-08-03,Cartão de Débito
3870,4799,1279.94,2024-05-18,Pix
3871,264,388.87,2024-11-10,Cartão de Débito
3872,7965,802.73,2023-12-20,Boleto
3873,3935,1207.27,2022-11-19,Cartão de Débito
3874,2702,329.97,2024-07-07,Cartão de Crédito
3875,1164,770.9,2022-02-07,Cartão de Crédito
3876,6209,789.88,2023-07-14,Cartão de Débito
3877,5577,483.54,2022-12-24,Cartão de Débito
3878,8590,673.28,2024-07-09,Cartão de Crédito
3879,5268,135.62,2022-10-04,Cartão de Débito
3880,6142,1631.07,2023-01-01,Boleto
3881,1797,1541.84,2022-09-09,Pix
3882,1989,1597.75,2023-02-07,Cartão de Crédito
3883,9041,1674.35,2023-04-30,Cartão de Crédito
3884,9758,481.43,2023-02-27,Pix
3885,3269,1305.33,2023-11-06,Cartão de Débito
3886,6956,1784.17,2023-01-21,Pix
3887,6854,428.04,2024-09-13,Boleto
3888,4819,947.26,2023-05-22,Cartão de Débito
3889,9373,1390.47,2022-09-03,Pix
3890,3292,1067.06,2024-08-27,Cartão de Débito
3891,4118,1247.26,2023-07-31,Pix
3892,4112,975.69,2023-11-23,Boleto
3893,5049,1445.2,2024-02-15,Cartão de Débito
3894,190,252.43,2024-02-24,Pix
3895,6623,280.03,2022-12-11,Cartão de Crédito
3896,5327,730.73,2023-08-28,Pix
3897,2289,769.9,2022-09-07,Pix
3898,526,927.11,2022-09-28,Boleto
