id_pedido,id_cliente,data_pedido,valor_total
3635,2395,2022-08-09,1038.4
3636,8500,2022-10-14,1942.68
3637,119,2022-10-10,1061.6
3638,2469,2022-11-26,1945.44
3639,1365,2023-03-09,1357.93
3640,908,2024-01-01,1089.44
3641,9381,2024-04-10,1018.71
3642,5915,2024-11-28,886.46
3643,7636,2022-04-29,1066.01
3644,8883,2022-07-23,769.68
3645,9034,2023-08-19,1147.28
3646,6482,2023-06-11,718.26
3647,3221,2022-11-12,1696.51
3648,241,2022-09-03,599.04
3649,8895,2024-10-08,1406.85
3650,8550,2023-02-22,1325.02
3651,5269,2024-08-06,563.71
3652,3475,2023-12-22,1981.11
3653,4544,2023-09-03,597.57
3654,7076,2024-04-07,1077.87
3655,7214,2022-04-06,1352.26
3656,3496,2024-06-25,24.55
3657,8246,2024-04-12,70.22
3658,6208,2023-11-14,1496.88
3659,6308,2022-05-17,1404.27
3660,7588,2022-04-11,1178.41
3661,2622,2023-09-28,1766.31
3662,1901,2023-06-26,1428.42
3663,8898,2022-04-27,1838.52
3664,2971,2024-11-07,973.81
3665,6983,2024-09-20,1219.16
3666,3421,2024-10-13,1653.29
3667,2166,2024-02-03,652.51
3668,2074,2022-11-17,1372.4
3669,5055,2024-06-09,1212.53
3670,5315,2023-06-22,170.51
3671,4764,2022-08-23,820.5
3672,8639,2022-09-13,251.06
3673,2101,2023-04-10,222.1
3674,7621,2022-03-11,894.21
3675,7635,2024-05-23,1831.93
3676,7612,2024-04-19,1124.59
3677,4562,2022-03-14,732.14
3678,1971,2021-12-04,1172.0
3679,1523,2022-02-03,1060.46
3680,8264,2022-06-05,1731.96
3681,5569,2022-10-16,1393.17
3682,7368,2023-09-29,1184.16
3683,8452,2024-02-11,1634.69
3684,3725,2022-07-22,340.68
3685,4062,2022-11-24,550.75
3686,9465,2024-10-15,780.17
3687,3809,2023-03-12,791.34
3688,2664,2022-08-01,628.59
3689,9556,2024-03-04,688.58
3690,151,2022-03-02,1075.39
3691,9051,2023-11-22,1308.45
3692,1519,2023-10-14,1894.57
3693,6162,2024-11-05,1716.74
3694,2073,2024-09-24,1072.87
3695,1143,2024-01-02,1054.95
3696,9788,2023-04-21,1338.62
3697,4686,2022-02-07,1483.29
3698,7454,2023-07-28,1091.33
3699,6442,2023-05-20,742.05
3700,9316,2022-04-25,1498.98
3701,4362,2024-02-13,1362.79
3702,7610,2024-06-23,1348.25
3703,2925,2023-05-14,1730.96
3704,1623,2022-12-29,39.85
3705,2030,2022-08-10,206.44
3706,6115,2024-10-13,1818.92
3707,9524,2021-12-07,820.76
3708,8337,2024-06-12,1196.72
3709,2698,2022-10-01,1726.77
3710,62,2024-10-20,1551.84
3711,8512,2023-12-04,1646.39
3712,3048,2024-08-17,1075.13
3713,597,2022-06-01,431.9
3714,1891,2023-10-03,1196.33
3715,3623,2023-02-17,1124.96
3716,977,2022-06-14,343.94
3717,1205,2022-10-30,1365.4
3718,1080,2023-04-12,1712.0
3719,7813,2024-04-06,1150.61
3720,8873,2023-07-25,816.73
3721,5685,2023-11-04,1970.38
3722,4924,2024-11-24,1355.58
3723,7765,2023-08-15,1915.31
3724,3178,2022-11-02,198.07
3725,5142,2022-02-13,418.02
3726,4020,2022-09-14,1446.49
3727,6894,2024-05-04,1054.89
3728,3372,2023-01-25,945.5
3729,1742,2023-04-21,740.06
3730,705,2022-08-24,1459.48
3731,7543,2022-01-27,1266.97
3732,6238,2024-01-25,388.47
3733,3307,2024-07-06,715.47
3734,7666,2023-07-20,1224.8
3735,5583,2022-01-10,1782.19
3736,8814,2023-12-02,78.82
3737,6192,2022-09-12,852.01
3738,6805,2022-02-15,1473.9
3739,9557,2023-04-29,1709.49
3740,1748,2023-06-04,1530.79
3741,4296,2022-09-24,1413.46
3742,4587,2024-02-26,1087.53
3743,5814,2023-06-16,654.67
3744,8073,2022-05-27,56.8
3745,6669,2023-08-13,1597.86
3746,5178,2024-03-14,350.12
3747,1649,2024-03-02,1381.66
3748,4071,2022-12-01,1455.23
3749,5197,2022-08-15,262.08
3750,9612,2024-01-24,803.34
3751,1130,2022-12-07,363.62
3752,182,2023-10-16,1012.96
3753,6556,2022-08-14,1075.14
3754,2505,2022-07-12,214.46
3755,5804,2024-10-26,92.68
3756,5878,2024-06-28,1737.3
3757,8854,2023-03-01,1678.16
3758,3905,2022-04-23,1663.22
3759,2095,2024-07-12,1430.46
3760,7682,2023-11-04,1171.74
3761,8015,2023-01-21,316.99
3762,8137,2023-06-03,673.08
3763,1934,2023-02-03,1470.84
3764,6810,2024-02-10,1853.15
3765,4884,2022-01-15,1349.27
3766,267,2024-06-27,1376.37
3767,1534,2024-04-02,1342.07
3768,4595,2022-06-19,1594.4
3769,358,2024-04-09,1414.52
3770,7006,2023-07-13,416.98
3771,1202,2024-03-05,918.75
3772,7554,2023-04-25,1091.39
3773,9988,2024-05-26,130.5
3774,2770,2023-06-24,1795.09
3775,423,2022-02-23,1759.12
3776,7823,2022-10-10,1915.36
3777,9288,2023-11-08,1291.42
3778,4630,2022-03-01,945.28
3779,3440,2022-01-25,28.91
3780,4263,2023-02-15,1626.3
3781,5437,2022-12-14,1708.0
3782,4237,2022-11-28,386.77
3783,463,2023-01-12,1131.93
3784,6435,2023-11-23,1097.01
3785,5315,2024-03-21,1252.87
3786,414,2023-06-09,1956.17
3787,6746,2023-04-04,1962.19
3788,9535,2024-04-23,1855.53
3789,5655,2023-06-29,519.71
3790,2256,2022-07-04,362.94
3791,8553,2024-01-24,388.14
3792,4941,2023-01-17,1301.64
3793,3483,2023-10-25,1198.94
3794,8618,2024-09-01,770.47
3795,863,2023-05-10,1991.45
3796,1334,2024-02-10,480.9
3797,803,2023-11-25,1006.55
3798,4606,2022-10-03,22.04
3799,1698,2022-10-13,268.51
3800,6940,2023-02-24,1233.51
3801,8160,2024-11-13,1647.81
3802,1158,2021-12-07,74.76
3803,7312,2021-12-03,1052.09
3804,8225,2022-11-01,1891.53
3805,6083,2024-03-12,787.58
3806,4681,2024-07-13,261.0
3807,7575,2023-04-25,513.96
3808,3060,2022-02-12,1407.25
3809,711,2024-02-15,1846.03
3810,960,2024-08-01,776.5
3811,2458,2022-01-27,1980.63
3812,9089,2022-12-16,379.67
3813,2519,2022-09-14,258.43
3814,1877,2023-06-30,1404.56
3815,9204,2024-02-01,42.82
3816,344,2022-08-06,772.73
3817,4088,2023-05-04,1799.85
3818,8503,2022-02-07,1454.93
3819,1359,2024-09-11,1853.68
3820,2864,2024-10-29,1361.28
3821,3115,2022-04-13,1126.31
3822,6184,2024-02-19,1808.28
3823,2173,2022-04-23,1956.68
3824,7812,2024-03-16,440.72
3825,1623,2023-07-21,1234.89
3826,7411,2022-09-23,779.52
3827,3086,2023-07-09,315.96
3828,7578,2022-09-21,1292.04
3829,5753,2024-05-19,1740.65
3830,1629,2023-08-21,1039.19
3831,6703,2022-01-10,1704.74
3832,3868,2022-04-23,811.11
3833,8497,2023-08-31,20.54
3834,5502,2023-04-10,636.53
3835,1193,2022-01-25,1961.42
3836,7090,2022-06-28,1418.54
3837,5954,2024-02-09,844.57
3838,9676,2023-12-31,70.72
3839,7626,2023-01-02,207.78
3840,9814,2023-07-27,1834.88
3841,440,2022-04-04,1524.76
3842,5943,2022-07-12,1636.69
3843,6851,2022-01-12,1373.44
3844,2359,2023-11-03,1978.12
3845,7162,2023-05-15,1543.99
3846,5308,2023-07-07,1228.0
3847,6879,2022-06-12,324.15
3848,6695,2022-08-20,441.23
3849,2958,2023-12-09,1441.95
3850,589,2023-04-17,1291.76
3851,8006,2023-05-14,451.86
3852,2713,2021-12-11,1404.4
3853,2484,2023-02-18,759.99
3854,8628,2022-12-02,1258.28
3855,2208,2023-09-11,1791.95
3856,8190,2024-09-12,100.35
3857,1843,2022-05-22,313.54
3858,564,2024-11-12,1475.42
3859,4683,2022-01-21,882.7
3860,6326,2024-07-31,550.96
3861,876,2023-10-08,301.02
3862,1037,2024-08-10,1287.23
3863,3950,2024-05-11,276.14
3864,631,2023-06-28,1271.06
3865,5998,2024-08-05,109.77
3866,1268,2022-09-27,955.29
3867,3591,2023-01-10,192.47
3868,8799,2024-06-15,986.49
3869,1686,2022-04-05,203.44
3870,1332,2023-12-29,1974.2
3871,1069,2023-12-09,1522.59
3872,325,2024-11-24,1852.78
3873,1400,2022-11-02,331.2
3874,6059,2022-03-13,1115.52
3875,5742,2022-04-13,250.45
3876,8408,2022-03-04,1770.99
3877,9292,2023-12-17,851.8
3878,2308,2024-05-06,395.11
3879,1044,2023-09-07,845.11
3880,3206,2022-03-01,1993.66
3881,6904,2022-03-04,415.07
3882,7379,2024-09-02,1383.66
3883,7083,2023-07-23,204.33
3884,8492,2024-10-15,585.56
3885,4676,2023-10-20,1645.24
3886,1562,2023-08-16,1291.63
3887,2201,2022-04-04,844.61
3888,1199,2022-08-27,217.85
3889,270,2023-01-18,1458.0
3890,5822,2023-05-03,1391.85
3891,7816,2023-08-03,494.03
3892,9796,2022-01-06,1937.76
3893,9245,2023-11-24,1574.28
3894,2750,2023-03-20,1613.65
3895,8768,2024-03-16,806.09
3896,6226,2022-05-20,390.55
3897,9440,2024-03-15,1802.76
3898,1027,2024-08-09,1817.99
3899,44,2024-10-28,511.25
3900,7509,2023-01-27,910.96
3901,7474,2022-07-18,1745.11
3902,3098,2022-09-06,1642.32
3903,2580,2022-09-28,1576.47
3904,1288,2023-02-16,492.35
3905,8921,2023-05-09,1180.53
3906,2835,2022-10-07,1195.66
3907,4475,2024-07-30,1593.02
3908,7421,2024-02-10,1990.32
3909,3498,2022-11-15,324.58
3910,4375,2023-04-30,1459.59
3911,7998,2023-06-16,1342.22
3912,9683,2024-04-24,498.11
3913,1786,2022-03-08,1782.91
3914,5382,2022-02-14,1095.84
3915,7628,2024-02-03,1228.38
3916,896,2022-11-18,1864.28
3917,9269,2022-11-28,728.31
3918,704,2023-09-19,897.43
3919,5576,2023-11-25,851.63
3920,4884,2024-03-12,795.8
3921,9137,2022-05-17,1503.58
3922,5663,2022-12-02,596.66
3923,9603,2023-05-14,333.45
3924,5657,2022-07-24,1846.05
3925,3398,2024-10-10,651.72
3926,8981,2024-09-03,723.98
3927,3473,2023-01-20,1671.26
3928,223,2023-07-17,1173.29
3929,6320,2022-07-26,490.9
3930,3184,2023-05-13,1903.33
3931,1052,2023-10-21,971.36
3932,7648,2023-06-13,1723.83
3933,4005,2024-02-29,1210.28
3934,4316,2024-03-07,1953.14
3935,7441,2023-11-01,1286.74
3936,4374,2022-10-16,61.64
3937,4494,2022-12-06,1391.66
3938,6146,2023-08-01,1175.46
3939,8987,2022-12-23,412.02
3940,8760,2022-01-24,822.8
3941,6295,2023-04-29,1750.32
3942,9049,2024-06-08,1446.15
3943,2106,2023-03-24,1795.32
3944,8399,2023-11-09,22.43
3945,9228,2024-08-08,1294.27
3946,7572,2024-09-05,1371.16
3947,5284,2024-04-08,1171.61
3948,3502,2022-03-07,141.06
3949,4192,2022-09-24,1139.5
3950,6303,2022-06-17,1835.98
3951,6611,2023-02-05,1986.86
3952,1154,2023-01-03,716.1
3953,5641,2023-10-16,1835.81
3954,2790,2023-02-15,735.9
3955,9886,2023-06-21,1818.82
3956,5042,2024-04-13,1950.45
3957,4770,2022-05-03,643.23
3958,6943,2023-11-15,203.61
3959,3065,2022-10-27,528.57
3960,6876,2022-07-15,1341.52
3961,7463,2023-02-19,625.35
3962,1293,2022-04-03,854.73
3963,4360,2024-05-21,867.06
3964,9543,2022-06-04,1284.82
3965,4591,2022-07-25,1291.82
3966,4525,2022-03-17,1633.57
3967,6843,2023-05-07,1156.83
3968,3568,2021-12-31,66.19
3969,5745,2024-01-15,797.06
3970,3317,2023-10-17,32.69
3971,7611,2022-06-02,1493.63
3972,1100,2023-09-29,744.94
3973,864,2024-06-12,683.06
3974,8138,2023-05-04,826.53
3975,1729,2023-07-31,1799.38
3976,8938,2024-02-03,1879.92
3977,5974,2023-06-21,1171.48
3978,123,2022-02-15,147.83
3979,4014,2024-06-03,953.94
3980,7638,2024-05-06,1998.71
3981,5681,2023-06-21,525.26
3982,2808,2023-05-19,1912.59
3983,668,2023-01-31,1084.39
3984,381,2022-06-11,1919.26
3985,4702,2024-11-29,1447.03
3986,3163,2022-07-10,1093.81
3987,2804,2021-12-20,1305.91
3988,182,2022-06-10,622.83
3989,4693,2023-07-23,80.19
3990,1612,2023-08-21,523.27
3991,2247,2022-09-27,1928.33
3992,2471,2022-09-01,232.16
3993,1445,2023-01-10,1468.22
3994,6019,2024-08-04,1363.54
3995,2185,2022-07-31,464.23
3996,4350,2022-02-16,1796.84
3997,8112,2023-11-03,477.15
3998,5095,2024-07-02,524.35
3999,7626,2022-10-20,228.85
4000,7671,2024-05-08,1911.0
4001,3673,2024-10-20,1206.25
4002,3847,2022-09-15,964.4
4003,2548,2024-10-06,1379.22
4004,1114,2022-11-04,351.92
4005,339,2024-09-19,1594.99
4006,1287,2024-04-23,697.56
4007,8225,2023-05-28,680.02
4008,6325,2022-10-01,1264.98
4009,3935,2023-01-17,165.54
4010,8581,2024-09-23,1848.22
4011,6465,2024-10-07,938.54
4012,6315,2023-10-04,1797.29
4013,2437,2022-08-31,714.35
4014,2660,2022-07-24,1362.72
4015,6693,2024-01-25,463.64
4016,9770,2023-06-30,108.09
4017,6881,2024-04-05,1453.88
4018,2420,2022-04-03,1661.27
4019,2220,2022-07-31,1421.67
4020,7604,2023-04-26,563.89
4021,7564,2022-12-11,516.99
4022,5602,2021-12-02,859.34
4023,7339,2023-11-13,477.03
4024,8405,2023-11-26,267.72
4025,9988,2024-06-28,1065.12
4026,5020,2021-12-02,1479.94
4027,5422,2022-08-24,1429.14
4028,7805,2022-07-12,874.27
4029,5490,2024-11-14,434.67
4030,3763,2022-10-06,678.58
4031,5971,2024-02-02,404.13
4032,5991,2023-05-26,1922.93
4033,3220,2024-07-26,1805.13
4034,6520,2024-04-01,540.83
4035,4405,2022-01-29,262.53
4036,8341,2022-11-28,901.65
4037,8744,2023-11-26,1447.02
4038,3075,2022-12-24,536.16
4039,7681,2023-02-04,1737.38
4040,4059,2022-08-29,994.38
4041,4066,2023-09-09,398.76
4042,4111,2023-05-17,1194.0
4043,2685,2023-07-19,36.79
4044,3546,2023-01-03,1663.53
4045,6938,2023-04-14,1402.77
4046,5978,2024-10-23,631.63
4047,4722,2022-06-30,207.22
4048,9563,2022-03-04,405.65
4049,5197,2023-12-19,1293.68
4050,452,2023-04-17,409.63
4051,3014,2023-10-06,1512.3
4052,5938,2023-08-14,71.91
4053,2101,2024-10-10,924.12
4054,1432,2024-10-25,529.15
4055,8120,2023-02-17,772.9
4056,9012,2024-09-03,178.3
4057,4075,2022-05-21,689.08
4058,3021,2022-12-16,1477.94
4059,7654,2024-02-07,1577.79
4060,3803,2024-09-26,814.67
4061,204,2023-01-22,978.92
4062,316,2023-02-06,805.43
4063,1213,2023-11-13,154.64
4064,274,2021-12-19,346.86
4065,9912,2022-07-07,1841.2
4066,8919,2023-07-19,827.39
4067,7830,2024-01-14,1049.99
4068,5466,2022-09-18,1166.62
4069,347,2024-11-01,1150.75
4070,1467,2023-08-30,1010.84
4071,9249,2022-04-26,1785.57
4072,642,2023-07-09,1536.16
4073,479,2024-03-15,1529.71
4074,6705,2023-07-10,1072.07
4075,1189,2022-08-11,1659.19
4076,5436,2022-11-18,491.25
4077,3611,2022-11-02,1706.68
4078,3532,2024-10-25,1788.54
4079,5054,2022-06-23,724.7
4080,2444,2023-05-02,309.31
4081,2988,2024-10-11,1695.69
4082,4989,2022-08-28,582.63
4083,5860,2023-10-04,625.08
4084,1410,2023-01-02,677.75
4085,9212,2024-02-13,391.84
4086,5820,2022-07-30,1261.81
4087,8008,2023-07-05,748.01
4088,8830,2023-11-04,434.91
4089,5791,2023-08-20,1965.52
4090,1281,2022-04-20,780.52
4091,2196,2021-12-01,252.91
4092,6732,2022-10-22,584.36
4093,3513,2024-07-31,526.95
4094,2904,2022-08-14,1225.3
4095,7758,2024-03-18,142.24
4096,2058,2022-02-17,650.69
4097,9294,2024-10-17,550.97
4098,1416,2024-07-06,449.27
4099,3092,2023-12-31,823.12
4100,7378,2021-12-29,906.17
4101,1052,2022-06-06,1491.54
4102,5800,2022-08-06,1371.19
4103,2987,2023-12-20,272.19
4104,206,2024-02-21,1575.43
4105,1434,2024-03-26,968.03
4106,4296,2022-04-26,49.15
4107,6142,2024-08-05,1362.95
4108,5616,2023-08-05,1235.74
4109,9249,2022-12-07,707.23
4110,573,2024-05-09,698.0
4111,306,2023-05-22,1486.09
4112,4606,2022-01-27,1607.89
4113,1614,2022-10-16,795.87
4114,6169,2023-09-10,888.26
4115,2214,2024-11-08,1101.17
4116,1516,2022-08-17,1965.05
4117,6588,2023-06-22,490.17
4118,453,2023-01-26,1882.4
4119,1697,2022-01-28,1152.26
4120,4855,2022-10-06,1742.69
4121,3756,2023-06-28,353.47
4122,499,2022-11-11,738.1
4123,3200,2023-05-30,1412.3
4124,181,2023-03-12,1831.13
4125,7198,2021-12-17,675.96
4126,469,2022-12-02,1361.91
4127,6945,2023-05-12,132.17
4128,53,2022-06-23,1389.39
4129,9650,2024-10-17,648.34
4130,5378,2024-01-26,785.58
4131,3196,2022-10-13,803.17
4132,9705,2024-06-13,580.62
4133,8894,2023-06-15,608.77
4134,2287,2023-05-02,223.63
4135,4268,2023-04-11,910.69
4136,4244,2022-08-12,1191.48
4137,970,2023-08-08,1593.6
4138,9109,2024-05-07,1985.28
4139,3031,2023-09-03,733.54
4140,8695,2022-09-07,978.15
4141,4757,2024-01-08,1632.21
4142,4326,2022-09-30,1750.85
4143,3276,2022-03-01,114.63
4144,1561,2022-11-29,711.74
4145,1418,2023-10-02,1440.5
4146,6611,2023-10-11,1101.2
4147,4440,2022-09-24,369.61
4148,6112,2024-02-08,172.26
4149,627,2023-01-21,1355.63
4150,2096,2024-03-15,1924.97
4151,7631,2022-04-07,685.32
4152,3647,2023-12-04,885.01
4153,2032,2024-11-24,1060.85
4154,4601,2023-04-29,1903.28
4155,5950,2023-06-24,1406.53
4156,252,2022-03-25,1876.41
4157,8505,2022-12-20,1626.3
4158,5720,2023-06-18,1415.12
4159,1677,2024-07-12,345.28
4160,4430,2024-04-22,984.74
4161,8718,2024-08-03,847.59
4162,9273,2024-07-18,1893.05
4163,4573,2022-12-09,343.28
4164,6183,2023-01-04,567.89
4165,2206,2024-03-03,42.98
4166,9070,2022-05-12,1159.39
4167,2774,2022-10-16,1654.56
4168,3035,2022-03-14,463.95
4169,5290,2022-02-04,1177.66
4170,4663,2024-04-12,329.04
4171,2362,2024-11-25,1961.23
4172,4115,2024-08-09,861.84
4173,7840,2023-06-25,1721.05
4174,8005,2022-08-21,176.91
4175,2926,2022-08-29,805.95
4176,3330,2024-11-13,745.78
4177,1459,2022-02-17,1536.62
4178,6231,2023-06-21,1966.98
4179,618,2023-04-02,1578.44
4180,3940,2022-03-11,1107.61
4181,7279,2023-10-29,1197.28
4182,3639,2022-02-08,1955.01
4183,5116,2024-05-26,1219.39
4184,1817,2024-11-20,223.97
4185,8603,2024-05-17,703.39
4186,797,2022-12-02,1983.49
4187,2307,2022-12-13,757.22
4188,6894,2022-06-09,1681.24
4189,1876,2023-03-11,595.58
4190,5718,2022-03-01,86.35
4191,713,2022-04-03,1218.39
4192,2297,2023-09-06,141.29
4193,9433,2022-07-20,485.03
4194,358,2023-10-12,929.71
4195,6679,2024-06-28,1169.58
4196,4919,2024-09-16,204.5
4197,3215,2023-12-06,833.31
4198,4757,2023-02-17,1656.79
4199,9150,2023-10-17,599.94
4200,5393,2023-10-01,850.21
4201,4466,2022-02-01,1454.0
4202,4149,2021-12-31,1655.42
4203,8778,2022-09-03,433.41
4204,5671,2022-07-17,1296.12
4205,9035,2024-09-10,193.17
4206,1610,2024-08-19,1344.16
4207,4605,2022-09-29,382.9
4208,8283,2023-01-08,34.88
4209,4403,2024-03-11,1858.96
4210,4886,2022-04-13,147.14
4211,3796,2024-04-04,1675.12
4212,6361,2024-01-16,751.8
4213,1658,2024-09-09,133.68
4214,2069,2023-02-24,76.67
4215,816,2024-03-15,259.26
4216,771,2024-04-02,1807.94
4217,7351,2023-01-22,292.06
4218,5937,2022-08-10,1680.75
4219,510,2022-06-01,1807.05
4220,8646,2023-02-26,389.72
4221,1490,2023-02-04,1663.62
4222,2267,2024-03-16,1166.47
4223,7744,2022-10-23,1107.11
4224,6095,2022-12-14,891.9
4225,1608,2024-01-06,1709.05
4226,7183,2023-11-17,102.38
4227,4570,2023-05-04,1086.99
4228,5669,2022-11-26,1023.64
4229,2827,2024-05-02,1350.3
4230,122,2023-11-20,1717.24
4231,9509,2024-02-25,729.49
4232,4014,2023-01-29,1577.31
4233,1372,2024-07-31,1836.7
4234,8573,2022-10-25,644.27
4235,6975,2024-11-14,897.54
4236,3820,2024-10-13,1204.7
4237,1610,2022-12-06,1686.2
4238,5526,2024-06-16,343.68
4239,8054,2024-03-10,1445.52
4240,5881,2022-08-23,1409.72
4241,1852,2024-06-25,899.36
4242,2101,2022-01-14,987.44
4243,3573,2022-05-27,1091.31
4244,3762,2024-05-19,666.75
4245,5657,2024-04-18,1990.83
4246,9929,2023-11-05,833.92
4247,2329,2024-03-01,32.71
4248,1792,2022-08-16,1808.59
4249,9650,2024-10-24,1872.96
4250,6638,2022-05-07,390.85
4251,1887,2024-06-28,1171.76
4252,2856,2024-03-06,1738.57
4253,2030,2024-04-30,1202.65
4254,2856,2024-09-01,1388.87
4255,4100,2022-05-17,1382.59
4256,7784,2022-08-31,1091.71
4257,4213,2024-09-04,1521.55
4258,3379,2023-03-09,1823.58
4259,3704,2023-07-25,1226.95
4260,6458,2022-08-28,1979.49
4261,8756,2023-04-29,314.28
4262,81,2022-11-30,404.32
4263,5583,2021-12-25,747.2
4264,1165,2023-09-10,684.83
4265,8616,2023-11-08,1132.78
4266,5256,2022-11-16,1821.28
4267,5579,2023-08-20,548.48
4268,1295,2022-09-01,415.02
4269,5969,2023-08-10,1378.23
4270,813,2024-07-30,1053.91
4271,2146,2022-02-10,48.58
4272,9439,2024-08-02,1884.83
4273,7633,2023-03-04,760.67
4274,5664,2022-09-30,1982.44
4275,53,2023-01-04,932.76
4276,278,2022-09-03,494.26
4277,2476,2023-11-16,874.19
4278,3734,2023-03-28,825.07
4279,2922,2022-09-03,32.16
4280,9782,2024-07-16,67.71
4281,8533,2023-10-12,29.8
4282,5291,2024-08-17,1137.93
4283,6609,2023-07-01,1068.76
4284,4760,2022-07-10,440.51
4285,5217,2022-12-02,85.26
4286,8839,2023-12-12,1174.74
4287,2640,2024-11-16,1035.22
4288,3235,2024-05-14,759.24
4289,5867,2024-09-06,342.58
4290,8961,2024-09-01,832.8
4291,2996,2022-06-05,1214.72
4292,9341,2023-07-02,1487.52
4293,960,2022-04-02,390.59
4294,9098,2023-10-05,830.4
4295,1607,2023-11-27,650.05
4296,852,2024-05-06,1064.66
4297,7876,2022-02-19,1317.63
4298,6769,2022-11-19,125.69
4299,9085,2024-04-23,1051.69
4300,1873,2024-05-22,1027.37
4301,6596,2021-12-05,307.75
4302,137,2022-08-26,568.51
4303,8430,2022-06-03,1845.36
4304,7139,2023-09-21,250.29
4305,4896,2024-06-04,800.32
4306,3317,2024-04-04,661.21
4307,4903,2022-09-29,1753.98
4308,3960,2023-04-02,1360.32
4309,7371,2024-08-02,41.82
4310,1959,2024-05-24,917.91
4311,2273,2023-09-15,414.9
4312,1812,2022-09-02,389.33
4313,5906,2023-08-03,816.06
4314,8090,2022-12-11,420.56
4315,5662,2024-02-28,935.13
4316,6537,2023-10-22,619.88
4317,6199,2024-05-06,1235.64
4318,1666,2023-03-21,829.88
4319,699,2023-07-08,1979.96
4320,9971,2023-07-28,1598.09
4321,2596,2022-05-05,1224.27
4322,4927,2023-09-15,458.17
4323,4709,2023-01-20,899.57
4324,5553,2024-03-02,870.96
4325,6636,2023-09-28,482.56
4326,625,2023-09-21,22.53
4327,531,2022-02-04,952.13
4328,7970,2024-01-24,1032.75
4329,3979,2024-06-21,1576.86
4330,4452,2022-09-12,361.0
4331,3187,2024-04-13,182.56
4332,2324,2023-01-31,105.87
4333,7228,2023-11-25,639.23
4334,2010,2024-08-17,843.2
4335,9465,2024-11-16,844.09
4336,7967,2023-05-15,785.52
4337,8690,2023-07-16,643.83
4338,1378,2022-11-13,1880.68
4339,4581,2024-11-29,1329.88
4340,5939,2024-09-12,745.72
4341,4385,2023-05-15,671.95
4342,9089,2023-02-01,1658.65
4343,9657,2021-12-24,1433.13
4344,7627,2024-05-19,1644.46
4345,7261,2024-10-23,1476.04
4346,8348,2022-10-21,1426.38
4347,5244,2022-03-31,1970.0
4348,8136,2022-09-14,1585.43
4349,238,2023-01-02,343.96
4350,6112,2023-11-15,318.95
4351,7380,2023-03-27,410.09
4352,6628,2023-08-28,759.36
4353,9598,2022-08-18,972.01
4354,6354,2024-05-10,1013.16
4355,660,2023-10-13,1857.31
4356,2951,2023-09-03,1231.68
4357,6279,2023-04-16,881.72
4358,9415,2024-07-15,224.05
4359,4448,2023-04-12,1346.41
4360,7314,2022-12-15,1709.16
4361,9377,2022-03-17,412.32
4362,8742,2024-01-28,1936.51
4363,4039,2023-09-15,772.78
4364,5110,2024-05-27,889.72
4365,3270,2022-07-18,84.75
4366,7080,2022-02-03,136.27
4367,9731,2022-02-13,857.68
4368,497,2024-05-29,629.2
4369,5480,2024-02-25,1719.34
